Threshold Sigma

+1.826e+03 +1.066e+02   Pix  0  0
+2.058e+03 +9.347e+01   Pix  0  1
+2.084e+03 +9.915e+01   Pix  0  2
+1.867e+03 +1.050e+02   Pix  0  3
+1.892e+03 +1.032e+02   Pix  0  4
+1.552e+03 +1.061e+02   Pix  0  5
+2.011e+03 +1.064e+02   Pix  0  6
+1.591e+03 +1.048e+02   Pix  0  7
+2.223e+03 +9.914e+01   Pix  0  8
+2.016e+03 +9.158e+01   Pix  0  9
+1.964e+03 +1.089e+02   Pix  0 10
+2.081e+03 +9.787e+01   Pix  0 11
+1.875e+03 +1.168e+02   Pix  0 12
+1.895e+03 +1.022e+02   Pix  0 13
+1.794e+03 +1.130e+02   Pix  0 14
+1.827e+03 +1.003e+02   Pix  0 15
+1.892e+03 +1.087e+02   Pix  0 16
+2.123e+03 +9.742e+01   Pix  0 17
+1.978e+03 +1.145e+02   Pix  0 18
+2.201e+03 +1.069e+02   Pix  0 19
+1.893e+03 +1.120e+02   Pix  0 20
+2.113e+03 +1.040e+02   Pix  0 21
+1.909e+03 +9.996e+01   Pix  0 22
+1.601e+03 +1.040e+02   Pix  0 23
+1.631e+03 +1.233e+02   Pix  0 24
+1.818e+03 +1.071e+02   Pix  0 25
+2.112e+03 +7.204e+01   Pix  0 26
+1.971e+03 +1.140e+02   Pix  0 27
+1.880e+03 +1.191e+02   Pix  0 28
+1.718e+03 +1.153e+02   Pix  0 29
+1.889e+03 +1.218e+02   Pix  0 30
+1.595e+03 +1.186e+02   Pix  0 31
+1.924e+03 +1.172e+02   Pix  0 32
+2.169e+03 +8.905e+01   Pix  0 33
+2.141e+03 +8.314e+01   Pix  0 34
+2.035e+03 +1.074e+02   Pix  0 35
+1.725e+03 +1.100e+02   Pix  0 36
+1.644e+03 +1.124e+02   Pix  0 37
+1.945e+03 +1.040e+02   Pix  0 38
+1.802e+03 +1.293e+02   Pix  0 39
+2.104e+03 +1.036e+02   Pix  0 40
+1.959e+03 +1.232e+02   Pix  0 41
+2.052e+03 +1.209e+02   Pix  0 42
+2.044e+03 +6.839e+01   Pix  0 43
+1.749e+03 +9.737e+01   Pix  0 44
+1.877e+03 +1.014e+02   Pix  0 45
+2.000e+03 +1.013e+02   Pix  0 46
+1.920e+03 +1.051e+02   Pix  0 47
+1.548e+03 +1.066e+02   Pix  0 48
+1.880e+03 +1.151e+02   Pix  0 49
+2.076e+03 +9.668e+01   Pix  0 50
+2.130e+03 +1.020e+02   Pix  0 51
+1.918e+03 +1.258e+02   Pix  0 52
+2.015e+03 +8.909e+01   Pix  0 53
+1.871e+03 +1.208e+02   Pix  0 54
+2.018e+03 +1.278e+02   Pix  0 55
+2.040e+03 +1.142e+02   Pix  0 56
+1.820e+03 +1.291e+02   Pix  0 57
+2.233e+03 +1.063e+02   Pix  0 58
+1.814e+03 +9.933e+01   Pix  0 59
+1.998e+03 +1.329e+02   Pix  0 60
+1.865e+03 +1.124e+02   Pix  0 61
+2.008e+03 +1.058e+02   Pix  0 62
+1.616e+03 +1.231e+02   Pix  0 63
+1.664e+03 +1.168e+02   Pix  0 64
+2.165e+03 +9.337e+01   Pix  0 65
+2.241e+03 +8.655e+01   Pix  0 66
+2.336e+03 +9.182e+01   Pix  0 67
+2.229e+03 +1.053e+02   Pix  0 68
+2.059e+03 +1.042e+02   Pix  0 69
+2.094e+03 +1.129e+02   Pix  0 70
+2.145e+03 +1.025e+02   Pix  0 71
+1.854e+03 +1.377e+02   Pix  0 72
+2.196e+03 +8.043e+01   Pix  0 73
+1.861e+03 +1.169e+02   Pix  0 74
+2.169e+03 +1.057e+02   Pix  0 75
+2.173e+03 +1.005e+02   Pix  0 76
+1.839e+03 +1.121e+02   Pix  0 77
+2.022e+03 +1.051e+02   Pix  0 78
+2.246e+03 +9.954e+01   Pix  0 79
+1.699e+03 +9.861e+01   Pix  1  0
+1.934e+03 +1.033e+02   Pix  1  1
+2.071e+03 +9.229e+01   Pix  1  2
+1.903e+03 +1.008e+02   Pix  1  3
+1.810e+03 +1.068e+02   Pix  1  4
+1.767e+03 +1.170e+02   Pix  1  5
+1.824e+03 +8.963e+01   Pix  1  6
+1.657e+03 +9.786e+01   Pix  1  7
+1.702e+03 +1.055e+02   Pix  1  8
+1.618e+03 +1.153e+02   Pix  1  9
+1.740e+03 +1.127e+02   Pix  1 10
+1.794e+03 +1.084e+02   Pix  1 11
+1.757e+03 +1.150e+02   Pix  1 12
+1.611e+03 +1.049e+02   Pix  1 13
+1.478e+03 +1.064e+02   Pix  1 14
+2.104e+03 +1.149e+02   Pix  1 15
+1.921e+03 +1.151e+02   Pix  1 16
+1.725e+03 +1.029e+02   Pix  1 17
+1.906e+03 +1.203e+02   Pix  1 18
+1.874e+03 +1.038e+02   Pix  1 19
+1.766e+03 +1.128e+02   Pix  1 20
+2.097e+03 +8.741e+01   Pix  1 21
+1.702e+03 +1.088e+02   Pix  1 22
+1.856e+03 +1.273e+02   Pix  1 23
+1.901e+03 +1.133e+02   Pix  1 24
+1.914e+03 +1.086e+02   Pix  1 25
+1.629e+03 +1.122e+02   Pix  1 26
+1.566e+03 +9.934e+01   Pix  1 27
+1.845e+03 +1.024e+02   Pix  1 28
+1.500e+03 +1.070e+02   Pix  1 29
+1.902e+03 +1.312e+02   Pix  1 30
+2.191e+03 +9.964e+01   Pix  1 31
+2.177e+03 +9.638e+01   Pix  1 32
+1.424e+03 +8.281e+01   Pix  1 33
+1.797e+03 +1.038e+02   Pix  1 34
+1.739e+03 +1.061e+02   Pix  1 35
+1.348e+03 +1.066e+02   Pix  1 36
+1.621e+03 +1.221e+02   Pix  1 37
+1.879e+03 +1.147e+02   Pix  1 38
+1.836e+03 +1.195e+02   Pix  1 39
+1.857e+03 +1.155e+02   Pix  1 40
+1.901e+03 +9.018e+01   Pix  1 41
+1.755e+03 +1.176e+02   Pix  1 42
+1.790e+03 +1.043e+02   Pix  1 43
+1.572e+03 +1.059e+02   Pix  1 44
+2.023e+03 +9.530e+01   Pix  1 45
+1.513e+03 +1.010e+02   Pix  1 46
+1.898e+03 +1.066e+02   Pix  1 47
+1.686e+03 +1.094e+02   Pix  1 48
+1.653e+03 +1.274e+02   Pix  1 49
+1.579e+03 +1.223e+02   Pix  1 50
+1.547e+03 +9.966e+01   Pix  1 51
+1.616e+03 +9.906e+01   Pix  1 52
+1.730e+03 +1.212e+02   Pix  1 53
+2.106e+03 +1.039e+02   Pix  1 54
+1.957e+03 +1.071e+02   Pix  1 55
+1.738e+03 +1.004e+02   Pix  1 56
+1.524e+03 +1.103e+02   Pix  1 57
+1.705e+03 +1.045e+02   Pix  1 58
+2.055e+03 +9.282e+01   Pix  1 59
+1.734e+03 +1.067e+02   Pix  1 60
+1.769e+03 +1.104e+02   Pix  1 61
+1.629e+03 +1.397e+02   Pix  1 62
+1.984e+03 +1.195e+02   Pix  1 63
+1.765e+03 +1.143e+02   Pix  1 64
+1.870e+03 +1.064e+02   Pix  1 65
+1.727e+03 +1.247e+02   Pix  1 66
+1.554e+03 +1.115e+02   Pix  1 67
+1.617e+03 +1.187e+02   Pix  1 68
+2.163e+03 +9.930e+01   Pix  1 69
+1.922e+03 +1.373e+02   Pix  1 70
+1.819e+03 +1.168e+02   Pix  1 71
+1.747e+03 +1.037e+02   Pix  1 72
+1.926e+03 +1.119e+02   Pix  1 73
+2.203e+03 +1.089e+02   Pix  1 74
+2.040e+03 +9.730e+01   Pix  1 75
+2.005e+03 +1.186e+02   Pix  1 76
+1.965e+03 +1.067e+02   Pix  1 77
+2.006e+03 +1.197e+02   Pix  1 78
+2.207e+03 +1.114e+02   Pix  1 79
+1.860e+03 +1.101e+02   Pix  2  0
+2.068e+03 +9.272e+01   Pix  2  1
+1.971e+03 +1.116e+02   Pix  2  2
+1.578e+03 +1.016e+02   Pix  2  3
+1.865e+03 +1.074e+02   Pix  2  4
+1.502e+03 +1.035e+02   Pix  2  5
+1.833e+03 +1.049e+02   Pix  2  6
+1.782e+03 +8.520e+01   Pix  2  7
+1.586e+03 +1.032e+02   Pix  2  8
+1.997e+03 +1.149e+02   Pix  2  9
+1.464e+03 +9.044e+01   Pix  2 10
+1.742e+03 +1.071e+02   Pix  2 11
+1.566e+03 +1.122e+02   Pix  2 12
+1.579e+03 +1.185e+02   Pix  2 13
+1.606e+03 +1.125e+02   Pix  2 14
+1.778e+03 +1.200e+02   Pix  2 15
+1.911e+03 +1.256e+02   Pix  2 16
+2.089e+03 +1.017e+02   Pix  2 17
+1.679e+03 +1.020e+02   Pix  2 18
+1.398e+03 +7.695e+01   Pix  2 19
+1.773e+03 +1.048e+02   Pix  2 20
+2.033e+03 +8.961e+01   Pix  2 21
+1.804e+03 +1.133e+02   Pix  2 22
+1.514e+03 +1.044e+02   Pix  2 23
+1.810e+03 +9.527e+01   Pix  2 24
+1.572e+03 +9.456e+01   Pix  2 25
+1.765e+03 +1.129e+02   Pix  2 26
+1.874e+03 +1.103e+02   Pix  2 27
+1.721e+03 +1.086e+02   Pix  2 28
+1.828e+03 +9.030e+01   Pix  2 29
+1.440e+03 +1.030e+02   Pix  2 30
+1.672e+03 +1.061e+02   Pix  2 31
+1.632e+03 +1.052e+02   Pix  2 32
+1.570e+03 +1.002e+02   Pix  2 33
