Threshold Sigma

+1.726e+03 +1.578e+02   Pix  0  0
+2.082e+03 +1.362e+02   Pix  0  1
+2.102e+03 +1.179e+02   Pix  0  2
+1.850e+03 +1.403e+02   Pix  0  3
+1.861e+03 +1.501e+02   Pix  0  4
+1.605e+03 +1.567e+02   Pix  0  5
+1.808e+03 +1.636e+02   Pix  0  6
+1.814e+03 +1.625e+02   Pix  0  7
+2.062e+03 +1.456e+02   Pix  0  8
+1.915e+03 +1.499e+02   Pix  0  9
+1.868e+03 +1.432e+02   Pix  0 10
+2.003e+03 +1.569e+02   Pix  0 11
+1.523e+03 +1.704e+02   Pix  0 12
+1.948e+03 +1.382e+02   Pix  0 13
+1.847e+03 +1.710e+02   Pix  0 14
+2.042e+03 +1.479e+02   Pix  0 15
+2.111e+03 +1.470e+02   Pix  0 16
+1.829e+03 +1.682e+02   Pix  0 17
+1.659e+03 +1.712e+02   Pix  0 18
+2.168e+03 +1.490e+02   Pix  0 19
+1.805e+03 +1.596e+02   Pix  0 20
+2.236e+03 +1.201e+02   Pix  0 21
+1.953e+03 +1.423e+02   Pix  0 22
+1.726e+03 +1.413e+02   Pix  0 23
+1.835e+03 +1.635e+02   Pix  0 24
+1.634e+03 +1.592e+02   Pix  0 25
+2.105e+03 +1.503e+02   Pix  0 26
+1.818e+03 +1.407e+02   Pix  0 27
+1.481e+03 +1.868e+02   Pix  0 28
+1.467e+03 +1.542e+02   Pix  0 29
+1.602e+03 +1.695e+02   Pix  0 30
+1.877e+03 +1.563e+02   Pix  0 31
+1.814e+03 +1.685e+02   Pix  0 32
+1.818e+03 +1.736e+02   Pix  0 33
+1.879e+03 +1.614e+02   Pix  0 34
+1.989e+03 +1.535e+02   Pix  0 35
+1.640e+03 +1.640e+02   Pix  0 36
+1.731e+03 +1.605e+02   Pix  0 37
+2.224e+03 +1.566e+02   Pix  0 38
+1.838e+03 +1.444e+02   Pix  0 39
+1.777e+03 +1.758e+02   Pix  0 40
+2.319e+03 +1.368e+02   Pix  0 41
+1.840e+03 +1.580e+02   Pix  0 42
+1.958e+03 +1.608e+02   Pix  0 43
+2.037e+03 +1.310e+02   Pix  0 44
+1.619e+03 +1.928e+02   Pix  0 45
+1.761e+03 +1.809e+02   Pix  0 46
+2.032e+03 +1.555e+02   Pix  0 47
+1.784e+03 +1.864e+02   Pix  0 48
+1.975e+03 +1.524e+02   Pix  0 49
+1.814e+03 +1.723e+02   Pix  0 50
+2.000e+03 +1.553e+02   Pix  0 51
+2.207e+03 +1.192e+02   Pix  0 52
+1.608e+03 +1.747e+02   Pix  0 53
+2.160e+03 +1.485e+02   Pix  0 54
+2.197e+03 +1.319e+02   Pix  0 55
+2.094e+03 +1.576e+02   Pix  0 56
+2.404e+03 +1.366e+02   Pix  0 57
+1.368e+03 +1.628e+02   Pix  0 58
+2.170e+03 +1.469e+02   Pix  0 59
+1.824e+03 +1.800e+02   Pix  0 60
+1.766e+03 +1.681e+02   Pix  0 61
